,지하철명,4시~5시,5시~6시,6시~7시,7시~8시,8시~9시,9시~10시,10시~11시,11시~12시,12시~13시,13시~14시,14시~15시,15시~16시,16시~17시,17시~18시,18시~19시,19시~20시,20시~21시,21시~22시,22시~23시,23시~24시,24시~1시,1시~2시,2시~3시,3시~4시,X좌표,Y좌표,주소
395,김유정,3.0,138.0,274.0,1090.0,1431.0,1365.0,2130.0,2156.0,2232.0,2137.0,2191.0,2481.0,2317.0,2137.0,1488.0,670.0,448.0,350.0,189.0,141.0,43.0,0.0,0.0,0.0,127.71434,37.818466,"4, 김유정로, 춘천시, 강원도, 24412, 대한민국"
396,남춘천,546.0,1365.0,4231.0,7182.0,10446.0,10619.0,9939.0,13375.0,14057.0,11185.0,11632.0,13557.0,12920.0,13005.0,11576.0,12443.0,6211.0,6065.0,5856.0,2799.0,1774.0,0.0,0.0,0.0,127.723792,37.864007,"남춘천역, 우묵길52번길, 춘천시, 강원도, 24368, 대한민국"
397,춘천,290.0,504.0,1726.0,3092.0,6963.0,8470.0,6817.0,7534.0,6844.0,7692.0,7830.0,10871.0,10364.0,9161.0,6936.0,5379.0,2987.0,2502.0,1780.0,1361.0,577.0,0.0,0.0,0.0,127.717023,37.885054,"3, 평화로, 춘천시, 강원도, 대한민국"
398,청라국제도시,97.0,5179.0,23184.0,41100.0,40457.0,19205.0,13167.0,12784.0,13536.0,13445.0,13081.0,14397.0,20580.0,29801.0,44790.0,31906.0,17831.0,15376.0,15585.0,8709.0,3320.0,0.0,0.0,0.0,126.624648,37.556409,"2, 인천국제공항고속도로, 청라3동, 청라동, 서구, 인천, 22689, 대한민국"
399,운서,60.0,11162.0,26237.0,42021.0,40413.0,24342.0,18190.0,20052.0,21908.0,19674.0,20259.0,22661.0,28356.0,37159.0,46376.0,31016.0,26453.0,24316.0,21092.0,14340.0,4639.0,1.0,0.0,0.0,126.49379,37.492904,"운서역, 인천국제공항고속도로, 운서동, 중구, 인천, 22371, 대한민국"
400,공항화물청사,1.0,1098.0,7847.0,14383.0,24782.0,5369.0,2866.0,3490.0,3856.0,2571.0,3189.0,3729.0,7130.0,12254.0,18992.0,5019.0,4269.0,3467.0,2767.0,692.0,94.0,0.0,0.0,0.0,126.477516,37.459041,"공항화물청사역, 공항동로135번길, 운서동, 중구, 인천, 22379, 대한민국"
401,인천공항1터미널,0.0,11542.0,24536.0,41682.0,43299.0,31171.0,25604.0,30254.0,35977.0,30578.0,35004.0,38815.0,37265.0,43186.0,41436.0,28793.0,23380.0,21468.0,18615.0,9243.0,3114.0,0.0,0.0,0.0,126.452508,37.447464,"인천국제공항 제1여객터미널 교통센터, 271, 공항로, 운서동, 중구, 인천, 22382, 대한민국"
402,인천공항2터미널,0.0,6228.0,12854.0,18552.0,21068.0,11288.0,7449.0,9552.0,11617.0,8507.0,9934.0,14231.0,14519.0,21905.0,20523.0,9593.0,8739.0,7780.0,3291.0,1131.0,692.0,0.0,0.0,0.0,126.441442,37.460699,"인천국제공항, 272, 공항로, 운서동, 중구, 인천, 22379, 대한민국"
403,영종,11.0,3283.0,12832.0,18245.0,15235.0,11438.0,9723.0,10310.0,10110.0,8887.0,9676.0,11896.0,13798.0,14866.0,17721.0,16582.0,9246.0,10243.0,7895.0,6264.0,2186.0,0.0,0.0,0.0,126.524254,37.51202,"영종역, 백운로414번길, 영종동, 중구, 인천, 22372, 대한민국"
404,선바위,1.0,2355.0,16423.0,38227.0,48170.0,32119.0,20201.0,18787.0,20013.0,19970.0,19268.0,21260.0,27936.0,40524.0,50403.0,28428.0,17804.0,15230.0,11258.0,5440.0,763.0,0.0,0.0,0.0,127.002303,37.451673,"선바위, 경마공원대로, 과천시, 경기도, 13815, 대한민국"
405,경마공원,2.0,842.0,3564.0,6053.0,13811.0,28711.0,44409.0,24365.0,22505.0,20967.0,19205.0,18088.0,24496.0,36425.0,65298.0,10759.0,3009.0,1713.0,1060.0,688.0,145.0,2.0,0.0,0.0,127.007888,37.443885,"경마공원, 경마공원대로, 과천시, 경기도, 13823, 대한민국"
406,대공원,10.0,423.0,3760.0,5786.0,15181.0,25719.0,29383.0,21250.0,24007.0,24815.0,25066.0,26056.0,26870.0,23096.0,13736.0,5961.0,4836.0,3042.0,1012.0,391.0,64.0,0.0,0.0,0.0,127.006523,37.435675,"대공원역 3번출구, 대공원광장로, 과천시, 경기도, 13823, 대한민국"
407,과천,4.0,3198.0,12581.0,34441.0,35011.0,22688.0,17648.0,15924.0,17335.0,17480.0,17473.0,19272.0,22863.0,25582.0,32045.0,24499.0,15201.0,14769.0,12777.0,7339.0,1423.0,0.0,0.0,0.0,126.996568,37.433021,"과천시, 경기도, 13831, 대한민국"
408,정부과천청사,8.0,3071.0,20793.0,45699.0,88636.0,33752.0,23076.0,22489.0,24364.0,25805.0,26657.0,27880.0,37512.0,53532.0,79378.0,33965.0,24815.0,23923.0,15057.0,7263.0,1366.0,0.0,0.0,0.0,126.98978,37.426513,"정부과천청사, 100, 중앙로, 과천시, 경기도, 13807, 대한민국"
409,인덕원,74.0,11843.0,46371.0,123942.0,174171.0,88193.0,59129.0,52919.0,55143.0,58503.0,56132.0,62841.0,79764.0,117126.0,170867.0,103039.0,63259.0,60857.0,47509.0,26151.0,5784.0,0.0,0.0,0.0,126.976715,37.401553,"인덕원, 흥안대로, 관양2동, 관양동, 동안구, 안양시, 경기도, 13951, 대한민국"
410,평촌,66.0,7252.0,31025.0,96140.0,135504.0,60363.0,39363.0,34572.0,35675.0,38095.0,36428.0,40313.0,49998.0,78684.0,116364.0,68617.0,41298.0,37406.0,30239.0,14885.0,3658.0,0.0,0.0,0.0,126.963883,37.394287,"평촌 (한림대성심병원), 관평로182번길, 부림동, 관양동, 동안구, 안양시, 경기도, 14066, 대한민국"
411,범계,145.0,12398.0,48869.0,122616.0,136681.0,86432.0,65623.0,62962.0,69184.0,72182.0,70087.0,78385.0,95295.0,119296.0,166295.0,116423.0,76680.0,66491.0,53555.0,27339.0,5432.0,0.0,0.0,0.0,126.950806,37.389793,"범계, 범계역광장, 범계동, 호계동, 동안구, 안양시, 경기도, 14073, 대한민국"
412,한티,43.0,3770.0,16650.0,48706.0,79683.0,62634.0,42354.0,38416.0,45896.0,52352.0,44202.0,50485.0,62420.0,84351.0,89912.0,56463.0,46128.0,39006.0,39856.0,10714.0,645.0,2.0,0.0,0.0,127.052873,37.496237,"한티, 도곡로, 래미안그레이튼아파트, 도곡2동, 강남구, 서울, 06275, 대한민국"
413,구룡,1.0,1594.0,9326.0,14730.0,12201.0,7439.0,6219.0,5538.0,5889.0,5558.0,5990.0,7581.0,13684.0,11714.0,9650.0,6194.0,3750.0,4995.0,2824.0,1605.0,75.0,0.0,0.0,0.0,127.058856,37.486839,"구룡역 1번출구, 개포로, 개포2동, 강남구, 서울, 06323, 대한민국"
414,개포동,3.0,1856.0,11757.0,16089.0,21283.0,14907.0,12024.0,9977.0,11826.0,12530.0,11849.0,13809.0,19571.0,20189.0,20227.0,14412.0,9594.0,9588.0,8626.0,4404.0,137.0,0.0,0.0,0.0,127.06614,37.489116,"개포동역 6번출구, 삼성로, 개포2동, 강남구, 서울, 06329, 대한민국"
415,대모산입구,19.0,3005.0,9888.0,22935.0,30496.0,18176.0,12257.0,11926.0,12979.0,13045.0,11647.0,13983.0,18288.0,21053.0,23166.0,16268.0,9739.0,8949.0,8252.0,4412.0,213.0,0.0,0.0,0.0,127.07272,37.491373,"대모산입구, 개포로, 개포2동, 강남구, 서울, 06335, 대한민국"
416,서울숲,106.0,3123.0,10542.0,36961.0,67495.0,52352.0,33561.0,31644.0,33538.0,39097.0,40504.0,45909.0,51275.0,69165.0,85351.0,48649.0,29325.0,25336.0,19162.0,6757.0,935.0,0.0,0.0,0.0,127.044707,37.543617,"서울숲, 왕십리로, 성수1가1동, 성동구, 서울, 04769, 대한민국"
417,압구정로데오,127.0,2970.0,15606.0,30731.0,85130.0,115801.0,65131.0,54702.0,52089.0,57286.0,58473.0,67080.0,81698.0,108019.0,144056.0,95283.0,66224.0,48602.0,37428.0,15813.0,1447.0,3.0,0.0,0.0,127.040534,37.527381,"846, 선릉로, 청담동, 강남구, 서울, 06019, 대한민국"
418,가천대,28.0,5987.0,10989.0,26473.0,64399.0,53217.0,39235.0,31489.0,45765.0,32088.0,41728.0,39485.0,47187.0,59786.0,46951.0,32858.0,24695.0,24020.0,22628.0,14650.0,1104.0,4.0,0.0,0.0,127.126697,37.448605,"가천대, 성남대로, 수정구, 성남시, 경기도, 13110, 대한민국"
419,태평,262.0,17076.0,26630.0,51725.0,82691.0,56377.0,35219.0,32299.0,35726.0,35178.0,35335.0,42189.0,47689.0,57801.0,67939.0,47017.0,32927.0,32919.0,25985.0,13117.0,1155.0,3.0,0.0,0.0,127.127709,37.440019,"태평역, 1229, 성남대로, 수정구, 성남시, 경기도, 13313, 대한민국"
420,야탑,110.0,10346.0,35486.0,99333.0,166535.0,104740.0,73324.0,69421.0,76067.0,78373.0,75443.0,86050.0,96192.0,127168.0,167949.0,98975.0,67578.0,56100.0,45831.0,22139.0,2612.0,0.0,0.0,0.0,127.128715,37.411185,"야탑, 성남대로, 분당구, 성남시, 경기도, 13506, 대한민국"
421,서현,327.0,8415.0,25971.0,76270.0,130333.0,104701.0,69544.0,64293.0,69520.0,72584.0,78159.0,80610.0,93238.0,120120.0,157069.0,96742.0,73540.0,60116.0,45922.0,20973.0,2313.0,0.0,0.0,0.0,127.123592,37.385126,"서현역 5번출구, 서현로210번길, 분당구, 성남시, 경기도, 13591, 대한민국"
422,수내,134.0,4449.0,17069.0,38800.0,86313.0,61220.0,37123.0,32756.0,35612.0,37948.0,40190.0,41734.0,47905.0,65750.0,83832.0,50354.0,37646.0,28513.0,23107.0,8945.0,1293.0,1.0,0.0,0.0,127.114322,37.378455,"롯데백화점 분당점, 45, 황새울로214번길, 분당구, 성남시, 경기도, 13595, 대한민국"
423,정자,287.0,4598.0,22675.0,70922.0,122633.0,75566.0,43835.0,39026.0,40176.0,43415.0,41758.0,47510.0,56632.0,98574.0,119809.0,74290.0,50952.0,49847.0,42710.0,20417.0,4176.0,0.0,0.0,0.0,127.108403,37.367098,"정자역 6번출구, 탄천 자전거도로, 분당구, 성남시, 경기도, 13565, 대한민국"
424,미금,594.0,4331.0,23264.0,49686.0,81228.0,60326.0,44178.0,45575.0,48823.0,51334.0,51437.0,56847.0,61338.0,72138.0,83504.0,53773.0,39119.0,36260.0,28430.0,13364.0,2366.0,1.0,0.0,0.0,127.108918,37.349982,"미금역 사거리, 돌마로, 분당구, 성남시, 경기도, 13618, 대한민국"
425,오리,747.0,4336.0,22489.0,46155.0,69959.0,42629.0,29223.0,27416.0,29502.0,28843.0,28614.0,30937.0,34730.0,46392.0,60474.0,35060.0,23471.0,21115.0,16233.0,8760.0,1918.0,1.0,0.0,0.0,127.108942,37.339824,"오리, 성남대로, 분당구, 성남시, 경기도, 13637, 대한민국"
426,보정,94.0,1105.0,5353.0,12454.0,17083.0,10116.0,6975.0,6693.0,6396.0,6191.0,6574.0,8098.0,10137.0,11434.0,11289.0,8575.0,5827.0,5094.0,4942.0,2970.0,169.0,0.0,0.0,0.0,127.108196,37.312752,"보정, 용구대로, 기흥구, 용인시, 경기도, 16903, 대한민국"
427,죽전,1499.0,5979.0,23530.0,62982.0,73168.0,54121.0,41710.0,38443.0,41536.0,41404.0,43097.0,46987.0,55735.0,68483.0,88267.0,64963.0,51352.0,35613.0,30093.0,17742.0,7483.0,2.0,0.0,0.0,127.107395,37.324753,"죽전, 죽전지하차도, 수지구, 용인시, 경기도, 16896, 대한민국"
428,구성,101.0,3126.0,10606.0,28213.0,32160.0,18144.0,13855.0,12671.0,12177.0,12232.0,12304.0,14446.0,17600.0,23892.0,29298.0,23652.0,14855.0,11425.0,11000.0,6183.0,490.0,0.0,0.0,0.0,127.105664,37.298969,"구성, 용구대로2325번길, 기흥구, 용인시, 경기도, 16921, 대한민국"
429,신갈,42.0,3120.0,10423.0,23103.0,28053.0,16404.0,12105.0,11865.0,12478.0,12819.0,12521.0,13983.0,15840.0,19332.0,24347.0,18021.0,12114.0,9383.0,9898.0,5446.0,343.0,0.0,0.0,0.0,127.111313,37.286102,"신갈, 기흥로, 기흥구, 용인시, 경기도, 16975, 대한민국"
430,기흥,271.0,6785.0,19412.0,53951.0,75045.0,35120.0,24464.0,25548.0,23050.0,26884.0,26313.0,26960.0,34328.0,48841.0,64209.0,46033.0,28540.0,24243.0,22349.0,12205.0,1146.0,1.0,0.0,0.0,127.116665,37.275449,"기흥, 신갈천자전거길, 기흥구, 용인시, 경기도, 17067, 대한민국"
431,상갈,78.0,3770.0,10943.0,28492.0,33850.0,19083.0,14085.0,12955.0,12984.0,13804.0,12857.0,14617.0,19772.0,24966.0,30962.0,21733.0,14939.0,13690.0,11015.0,6087.0,637.0,2.0,0.0,0.0,127.108847,37.26181,"금화마을3단지주공그린빌아파트, 기흥구, 용인시, 경기도, 17072, 대한민국"
432,청명,11.0,3303.0,9549.0,25811.0,30040.0,13942.0,9741.0,9132.0,10070.0,10230.0,10155.0,11439.0,14151.0,19045.0,26139.0,17189.0,11192.0,9783.0,8733.0,4718.0,379.0,0.0,0.0,0.0,127.078934,37.259489,"청명역 5번출구, 봉영로, 영통구, 수원시, 경기도, 16704, 대한민국"
433,영통,62.0,4241.0,11598.0,28531.0,47290.0,29598.0,22394.0,22300.0,25637.0,26288.0,25550.0,27945.0,34163.0,46688.0,56149.0,36019.0,25464.0,25516.0,23838.0,11750.0,651.0,0.0,0.0,0.0,127.071394,37.251568,"영통, 봉영로, 영통구, 수원시, 경기도, 16704, 대한민국"
434,망포,61.0,7775.0,31339.0,83846.0,102123.0,44929.0,26925.0,26134.0,28252.0,28304.0,26057.0,34246.0,44379.0,70845.0,97317.0,70671.0,44943.0,36621.0,30710.0,17048.0,1259.0,0.0,0.0,0.0,127.057353,37.245795,"망포, 덕영대로, 영통구, 수원시, 경기도, 16698, 대한민국"
435,매탄권선,116.0,4567.0,13138.0,27740.0,35016.0,17668.0,11442.0,10810.0,12071.0,11553.0,10379.0,13279.0,18331.0,23570.0,31368.0,21477.0,14108.0,11932.0,10909.0,6406.0,679.0,1.0,0.0,0.0,127.040566,37.252759,"매탄권선역.그린빌주공6단지, 권선로, 영통구, 수원시, 경기도, 16491, 대한민국"
436,수원시청,254.0,7629.0,19328.0,49026.0,83896.0,48679.0,29729.0,30235.0,35705.0,36886.0,33073.0,39170.0,49109.0,65307.0,93725.0,61052.0,42351.0,36620.0,30799.0,16008.0,1582.0,2.0,0.0,0.0,127.030736,37.261911,"수원시청역 4번출구, 효원로, 권선구, 수원시, 경기도, 16490, 대한민국"
437,매교,405.0,4340.0,11395.0,24180.0,31957.0,13452.0,9396.0,9307.0,10601.0,9511.0,9769.0,11067.0,15466.0,22949.0,25249.0,16533.0,10757.0,9368.0,8149.0,3955.0,444.0,0.0,0.0,0.0,127.015678,37.265481,"매교, 정조로, 팔달구, 수원시, 경기도, 16466, 대한민국"
438,고색,593.0,3079.0,10213.0,32140.0,38983.0,12391.0,7395.0,7895.0,8328.0,8206.0,7924.0,8950.0,12278.0,24541.0,33768.0,17788.0,12989.0,9465.0,7099.0,3995.0,1995.0,0.0,0.0,0.0,126.980248,37.24963,"고색, 고색로, 평동, 권선구, 수원시, 경기도, 16649, 대한민국"
439,오목천,11.0,927.0,7161.0,15949.0,25025.0,16471.0,10941.0,9453.0,13177.0,13284.0,8987.0,12060.0,19874.0,18679.0,23422.0,12255.0,6916.0,6796.0,6685.0,3592.0,276.0,0.0,0.0,0.0,126.963676,37.24304,"오목천역 2번출구, 삼천병마로, 권선구, 수원시, 경기도, 18297, 대한민국"
440,어천,3.0,329.0,2389.0,5360.0,6804.0,3292.0,2948.0,2827.0,3090.0,3558.0,2969.0,3501.0,4891.0,6122.0,6986.0,3584.0,1824.0,1662.0,1332.0,632.0,59.0,0.0,0.0,0.0,126.90879,37.250102,"어천, 어천역길, 화성시, 경기도, 18287, 대한민국"
441,야목,2.0,207.0,1161.0,1967.0,1887.0,1142.0,986.0,850.0,923.0,920.0,831.0,1030.0,1484.0,1638.0,1698.0,1058.0,455.0,644.0,406.0,274.0,62.0,0.0,0.0,0.0,126.879483,37.264179,"본오매송로, 화성시, 경기도, 18286, 대한민국"
442,사리,0.0,4470.0,12801.0,28918.0,30063.0,15422.0,11408.0,9700.0,11201.0,11936.0,10185.0,12132.0,16669.0,18523.0,29033.0,19157.0,11490.0,12128.0,9056.0,5993.0,826.0,0.0,0.0,0.0,126.85685,37.28998,"사리, 충장로, 상록구, 안산시, 경기도, 15564, 대한민국"
443,달월,0.0,50.0,221.0,285.0,480.0,233.0,208.0,216.0,249.0,202.0,186.0,240.0,512.0,700.0,746.0,131.0,81.0,67.0,68.0,74.0,6.0,0.0,0.0,0.0,126.745177,37.379681,"1, 달월길, 월곶동, 시흥시, 경기도, 15005, 대한민국"
444,월곶,5.0,1850.0,7063.0,13203.0,14488.0,9651.0,7288.0,7903.0,8412.0,7555.0,7548.0,8307.0,10349.0,13230.0,16037.0,9270.0,6522.0,6175.0,4559.0,2387.0,341.0,0.0,0.0,0.0,126.742699,37.391769,"2, 월곶중앙로14번길, 월곶동, 시흥시, 경기도, 대한민국"
445,소래포구,5.0,3368.0,10849.0,21572.0,22961.0,14613.0,15054.0,23108.0,27039.0,24526.0,27266.0,26946.0,26829.0,23356.0,24565.0,16124.0,10841.0,10917.0,8457.0,4937.0,667.0,0.0,0.0,0.0,126.733522,37.40095,"1, 앵고개로, 논현고잔동, 남동구, 인천, 21669, 대한민국"
446,인천논현,24.0,3379.0,11560.0,26340.0,29655.0,18570.0,14655.0,14711.0,16826.0,16803.0,16520.0,18820.0,23330.0,29430.0,33651.0,20214.0,15068.0,13372.0,10309.0,5815.0,797.0,0.0,0.0,0.0,126.722478,37.400614,"2, 청능대로, 논현고잔동, 남동구, 인천, 21654, 대한민국"
447,호구포,9.0,3095.0,8426.0,27750.0,34827.0,10468.0,7436.0,7947.0,8605.0,8982.0,8188.0,9327.0,11664.0,24040.0,27288.0,12540.0,11198.0,8670.0,5202.0,3245.0,543.0,0.0,0.0,0.0,126.708627,37.401637,"2, 논현로46번길, 논현2동, 남동구, 인천, 21640, 대한민국"
448,남동인더스파크,0.0,1193.0,4972.0,17814.0,24350.0,5205.0,2881.0,3271.0,3551.0,3616.0,3662.0,3891.0,5457.0,15830.0,14005.0,6071.0,5636.0,2592.0,990.0,484.0,39.0,0.0,0.0,0.0,126.695216,37.407722,"2, 남동대로239번길, 남동국가산업단지, 논현2동, 남동구, 인천, 21696, 대한민국"
449,원인재,24.0,4210.0,9763.0,20907.0,24787.0,14142.0,12106.0,11657.0,12792.0,13104.0,12385.0,15040.0,16776.0,21304.0,25996.0,16563.0,11948.0,11405.0,9699.0,5750.0,807.0,0.0,0.0,0.0,126.687869,37.412333,"원인재역삼거리, 경원대로, 연수2동, 연수동, 연수구, 인천, 21936, 대한민국"
450,연수,5.0,3479.0,9040.0,20949.0,26695.0,14281.0,12567.0,11855.0,13487.0,14361.0,13513.0,14409.0,18089.0,23833.0,29160.0,16321.0,12382.0,12177.0,8542.0,5369.0,700.0,0.0,0.0,0.0,126.67894,37.417804,"연수, 115, 벚꽃로, 연수2동, 연수동, 연수구, 인천, 21927, 대한민국"
451,송도,3.0,2641.0,6239.0,12476.0,14304.0,7111.0,6456.0,6615.0,7584.0,7437.0,7004.0,8524.0,9993.0,11732.0,12642.0,7883.0,4840.0,4549.0,3500.0,2074.0,464.0,0.0,0.0,0.0,126.657772,37.428514,"SK송도역주유소, 비류대로, 옥련2동, 옥련동, 연수구, 인천, 21954, 대한민국"
452,인하대,38.0,4396.0,14130.0,29560.0,39625.0,20463.0,23793.0,17532.0,20089.0,20574.0,20925.0,21485.0,30763.0,34767.0,40171.0,21256.0,16602.0,15012.0,11693.0,7266.0,1085.0,0.0,0.0,0.0,126.649619,37.448493,"인하대역 2번출구, 독배로317번길, 용현5동, 용현동, 미추홀구, 인천, 22187, 대한민국"
453,숭의,15.0,4344.0,10346.0,22264.0,24854.0,11467.0,10315.0,9875.0,10310.0,10788.0,10088.0,11002.0,14273.0,18855.0,21466.0,11087.0,7864.0,7294.0,5017.0,2830.0,593.0,0.0,0.0,0.0,126.638297,37.460789,"숭의, 아암대로, 용현2동, 숭의1·3동, 미추홀구, 인천, 22175, 대한민국"
454,신포,15.0,1581.0,2583.0,6713.0,12070.0,6068.0,4542.0,5050.0,5683.0,5985.0,5969.0,6920.0,8557.0,9295.0,12010.0,5105.0,3928.0,3434.0,2512.0,1292.0,190.0,0.0,0.0,0.0,126.623853,37.46874,"신포, 인중로, 사동, 신포동, 중구, 인천, 22330, 대한민국"
455,서울지방병무청,0.0,986.0,3437.0,10845.0,17292.0,9764.0,7854.0,6850.0,7938.0,7688.0,7678.0,9020.0,9428.0,11525.0,14093.0,9021.0,6092.0,5430.0,4750.0,2840.0,1062.0,2.0,0.0,0.0,126.9227083,37.5060464,"서울지방병무청, 여의대방로, 대방동, 동작구, 서울, 07360, 대한민국"
456,보라매공원,1.0,710.0,2622.0,7782.0,13117.0,6449.0,4958.0,5090.0,5450.0,5781.0,6447.0,6826.0,7392.0,8396.0,11243.0,5650.0,3861.0,3100.0,2770.0,1493.0,527.0,0.0,0.0,0.0,126.9180827,37.4955691,"보라매공원역 2번출구, 여의대방로20길, 신대방2동, 동작구, 서울, 07062, 대한민국"
457,보라매병원,5.0,1377.0,5653.0,20718.0,54256.0,29946.0,19191.0,16564.0,16401.0,18754.0,20078.0,19769.0,20348.0,32036.0,45368.0,16186.0,11056.0,7896.0,5892.0,2374.0,741.0,0.0,0.0,0.0,126.9234964,37.4929598,"KTH 본사, 보라매로5길, 신대방2동, 동작구, 서울, 08708, 대한민국"
458,당곡,1.0,1480.0,4860.0,14195.0,23923.0,15247.0,10431.0,9414.0,10566.0,11220.0,10907.0,12150.0,13516.0,16955.0,23045.0,15272.0,10339.0,8438.0,6852.0,4149.0,1432.0,1.0,0.0,0.0,126.9275133,37.4902998,"롯데백화점관악점, 보라매로, 보라매동, 관악구, 서울, 08709, 대한민국"
459,서원,1.0,2151.0,4007.0,13010.0,21110.0,12267.0,7544.0,6497.0,7234.0,7309.0,6805.0,7655.0,8758.0,10160.0,13798.0,11517.0,7252.0,6531.0,6340.0,3913.0,1570.0,3.0,0.0,0.0,126.9330365,37.4782341,"서원, 신림로, 서원동, 관악구, 서울, 08845, 대한민국"
460,서울대벤처타운,1.0,4813.0,9504.0,28927.0,43033.0,27528.0,19209.0,18095.0,21336.0,21775.0,20751.0,23081.0,27712.0,31823.0,40650.0,30370.0,19219.0,17411.0,16315.0,10165.0,4899.0,162.0,0.0,0.0,126.9339351,37.4720019,"서울대벤처타운, 신림로, 서림동, 관악구, 서울, 08845, 대한민국"
461,관악산,1.0,1215.0,2921.0,8288.0,15791.0,16815.0,16345.0,12099.0,12768.0,14933.0,14744.0,14776.0,13575.0,11570.0,10477.0,5025.0,3620.0,3183.0,2730.0,1748.0,906.0,52.0,0.0,0.0,126.9450639,37.4691018,"관악산, 신림로3길, 녹두거리, 대학동, 관악구, 서울, 08793, 대한민국"
462,산본,484.0,10607.0,29863.0,73039.0,84520.0,51066.0,43467.0,42216.0,47890.0,49288.0,47469.0,51805.0,60616.0,70040.0,97003.0,77795.0,46096.0,41438.0,31769.0,17334.0,4601.0,0.0,0.0,0.0,126.933274,37.358101,"2, 번영로, 광정동, 산본동, 경기도, 15862, 대한민국"
463,대야미,6.0,3787.0,10956.0,24820.0,29919.0,15663.0,12872.0,12073.0,12643.0,12708.0,13129.0,14912.0,17821.0,19656.0,26974.0,18141.0,12322.0,9895.0,8334.0,4911.0,1246.0,0.0,0.0,0.0,126.917332,37.328467,"2, 대야1로, 대야동, 군포시, 경기도, 대한민국"
464,반월,30.0,4426.0,10618.0,21516.0,24500.0,13843.0,11454.0,11020.0,11476.0,11461.0,11404.0,12148.0,15361.0,19022.0,23769.0,15255.0,11333.0,8817.0,7944.0,4326.0,1112.0,0.0,0.0,0.0,126.903524,37.312212,"1, 건건로, 삼천리, 상록구, 안산시, 경기도, 15521, 대한민국"
465,상록수,461.0,17616.0,41996.0,84690.0,89279.0,55822.0,42192.0,38057.0,39591.0,40686.0,38701.0,43743.0,54932.0,73107.0,90174.0,74027.0,48439.0,41208.0,32502.0,20394.0,5285.0,0.0,0.0,0.0,126.866489,37.302795,"3, 석삼말로, 상록구, 안산시, 경기도, 15516, 대한민국"
466,한대앞,96.0,9236.0,22236.0,42097.0,54179.0,35894.0,32426.0,25107.0,30300.0,27180.0,27442.0,29532.0,39014.0,49330.0,55723.0,38949.0,26954.0,23618.0,19855.0,12151.0,2980.0,0.0,0.0,0.0,126.85344,37.309689,"한대앞, 충장로, 상록구, 안산시, 경기도, 15564, 대한민국"
467,중앙,227.0,11471.0,43456.0,78512.0,88482.0,61365.0,44681.0,44449.0,53947.0,55155.0,51004.0,55983.0,69871.0,88281.0,112256.0,86045.0,60963.0,52755.0,44321.0,25592.0,6468.0,4.0,0.0,0.0,126.838573,37.315941,"2, 중앙대로, 단원구, 안산시, 경기도, 15361, 대한민국"
468,고잔,276.0,6598.0,21918.0,47641.0,54870.0,32964.0,25419.0,23862.0,24859.0,25480.0,25425.0,26858.0,30638.0,42880.0,52125.0,32025.0,20338.0,18562.0,14855.0,10245.0,3329.0,1.0,0.0,0.0,126.823144,37.316784,"2, 화정천동로, 단원구, 안산시, 경기도, 15485, 대한민국"
469,초지,215.0,4300.0,15494.0,34151.0,30915.0,18467.0,13594.0,11515.0,12429.0,13151.0,11109.0,13175.0,16608.0,22825.0,29093.0,22930.0,14626.0,11752.0,9784.0,6147.0,2206.0,4.0,0.0,0.0,126.808147,37.319619,"초지, 초지역지하차도, 단원구, 안산시, 경기도, 15386, 대한민국"
470,안산,1387.0,12249.0,29483.0,64064.0,56292.0,35190.0,28155.0,29290.0,30696.0,30853.0,31792.0,34927.0,42561.0,67936.0,74232.0,42639.0,33505.0,22287.0,13550.0,7315.0,2620.0,4.0,0.0,0.0,126.788532,37.327082,"4, 중앙대로, 단원구, 안산시, 경기도, 15394, 대한민국"
471,신길온천,16.0,2433.0,5770.0,12147.0,9723.0,5420.0,4601.0,4542.0,4712.0,4348.0,4200.0,5212.0,6315.0,9218.0,10605.0,7114.0,4791.0,3682.0,3037.0,1858.0,601.0,0.0,0.0,0.0,126.765844,37.338212,"신길중앙로1길, 단원구, 안산시, 경기도, 15398, 대한민국"
472,정왕,177.0,8241.0,24000.0,45693.0,51243.0,42548.0,29357.0,25678.0,26570.0,27100.0,26684.0,29953.0,38520.0,54860.0,58902.0,33526.0,26697.0,20405.0,14123.0,8166.0,2212.0,3.0,0.0,0.0,126.742989,37.351735,"2, 마유로418번길, 정왕본동, 정왕동, 시흥시, 경기도, 15049, 대한민국"
473,오이도,203.0,7141.0,23280.0,46945.0,42642.0,25795.0,21022.0,21579.0,22678.0,22293.0,22277.0,25655.0,32349.0,40899.0,48647.0,33945.0,24360.0,19629.0,15322.0,9113.0,3691.0,2.0,0.0,0.0,126.738714,37.362357,"3, 역전로, 정왕본동, 정왕동, 시흥시, 경기도, 15018, 대한민국"
474,수리산,5.0,4073.0,11063.0,23777.0,25807.0,13956.0,11865.0,10409.0,9866.0,9723.0,8814.0,10487.0,11478.0,13374.0,18270.0,13284.0,8573.0,6826.0,5931.0,3439.0,911.0,1.0,0.0,0.0,126.925365,37.349801,"수리산역, 번영로, 수리동, 산본동, 경기도, 15869, 대한민국"
