,지하철명,4시~5시,5시~6시,6시~7시,7시~8시,8시~9시,9시~10시,10시~11시,11시~12시,12시~13시,13시~14시,14시~15시,15시~16시,16시~17시,17시~18시,18시~19시,19시~20시,20시~21시,21시~22시,22시~23시,23시~24시,24시~1시,1시~2시,2시~3시,3시~4시,X좌표,Y좌표,_PARCEL_AD
275,경기광주,0.0,3137.0,17834.0,49615.0,55589.0,28804.0,19034.0,17405.0,16935.0,17638.0,16810.0,18717.0,28459.0,31872.0,49758.0,31767.0,24284.0,16151.0,10843.0,8162.0,41.0,0.0,0.0,0.0,127.25263,37.399907,경기도 광주시 역동 399
276,초월,0.0,1570.0,7822.0,20683.0,23029.0,11542.0,7413.0,6815.0,6770.0,7074.0,6565.0,7716.0,11107.0,14498.0,17402.0,15055.0,8949.0,7950.0,5065.0,4047.0,0.0,0.0,0.0,0.0,127.299,37.374419,경기도 광주시 초월읍 쌍동리 264-4
277,곤지암,0.0,1000.0,5004.0,13934.0,15736.0,9194.0,7436.0,6984.0,7542.0,7495.0,7364.0,8518.0,11024.0,15629.0,15336.0,9853.0,5619.0,4629.0,2823.0,2094.0,1.0,0.0,0.0,0.0,127.34674,37.351315,경기도 광주시 곤지암읍 곤지암리 365-5
278,신둔도예촌,0.0,787.0,3246.0,9396.0,9368.0,6040.0,4101.0,3632.0,4259.0,3915.0,4204.0,4377.0,6863.0,8449.0,8623.0,5534.0,4863.0,3336.0,2687.0,1688.0,0.0,0.0,0.0,0.0,127.40476,37.317185,경기도 이천시 신둔면 남정리 384-5
279,이천,10.0,937.0,4510.0,14305.0,16299.0,9816.0,8261.0,8744.0,8611.0,8556.0,8742.0,9355.0,12029.0,14341.0,16302.0,11354.0,8017.0,6410.0,5092.0,2158.0,474.0,0.0,0.0,0.0,127.44226,37.265579,경기도 이천시 율현동 438-1
280,부발,2.0,923.0,4558.0,14011.0,13376.0,6355.0,5202.0,6205.0,6230.0,5874.0,6601.0,6778.0,9558.0,13659.0,11260.0,11018.0,5932.0,4926.0,4115.0,2363.0,1238.0,0.0,0.0,0.0,127.490277,37.260192,경기도 이천시 부발읍 아미리 1232-1
281,세종대왕릉,0.0,199.0,767.0,1853.0,1875.0,1290.0,1362.0,1309.0,1239.0,1042.0,1286.0,1500.0,1577.0,1726.0,1884.0,1382.0,798.0,570.0,371.0,358.0,86.0,0.0,0.0,0.0,127.570938,37.295309,경기도 여주시 세종대왕면 신지리 266-5
282,여주,7.0,1501.0,4540.0,10854.0,12599.0,10744.0,8116.0,8380.0,8957.0,9087.0,9088.0,11736.0,12198.0,14057.0,10336.0,11100.0,7761.0,5122.0,3192.0,3367.0,1118.0,0.0,0.0,0.0,127.628816,37.282308,경기도 여주시 교동 403-2
283,남영,110.0,3621.0,11550.0,33113.0,73114.0,44385.0,26847.0,23556.0,24576.0,24362.0,24298.0,28726.0,36020.0,45569.0,68295.0,32883.0,24329.0,24414.0,19907.0,10120.0,889.0,6.0,0.0,0.0,126.9713,37.541021,서울특별시 용산구 갈월동 100-5
284,용산,391.0,9380.0,43888.0,101851.0,193649.0,157463.0,113086.0,112367.0,111896.0,126933.0,118318.0,154224.0,172216.0,206096.0,250993.0,151588.0,132624.0,116447.0,70419.0,29362.0,2169.0,20.0,0.0,0.0,126.964561,37.529849,서울특별시 용산구 한강로3가 40-999
285,대방,497.0,9303.0,21715.0,66508.0,99361.0,53772.0,34151.0,32894.0,35968.0,37200.0,35569.0,38373.0,44144.0,65790.0,90071.0,44987.0,31625.0,31651.0,24375.0,13510.0,2322.0,57.0,0.0,0.0,126.9257265,37.5133059,서울특별시 영등포구 신길동 1368-3
286,영등포,4481.0,24045.0,42416.0,101285.0,194901.0,136455.0,109972.0,118728.0,128241.0,138526.0,136848.0,154750.0,175561.0,211641.0,278080.0,163638.0,131919.0,106797.0,83638.0,36561.0,3932.0,25.0,0.0,0.0,126.907628,37.515504,서울특별시 영등포구 영등포동 618-496
287,구로,13043.0,30489.0,33560.0,71416.0,118639.0,71733.0,48352.0,43333.0,44503.0,47986.0,46979.0,53825.0,64891.0,95798.0,110996.0,58171.0,40036.0,37650.0,30038.0,17316.0,11247.0,75.0,0.0,0.0,126.881966,37.503039,서울특별시 구로구 구로동 589-14
288,금천구청,641.0,13509.0,24393.0,63791.0,77135.0,39959.0,28804.0,26623.0,28955.0,29445.0,27920.0,31861.0,37328.0,48811.0,73298.0,47666.0,27074.0,23800.0,18740.0,10600.0,971.0,2.0,0.0,0.0,126.89398,37.455626,서울특별시 금천구 시흥동 113-77
289,석수,498.0,10615.0,22673.0,52824.0,56616.0,33700.0,23617.0,19877.0,20443.0,20669.0,20702.0,24361.0,29277.0,40944.0,51088.0,36819.0,21890.0,20100.0,15905.0,8724.0,690.0,2.0,0.0,0.0,126.902295,37.435047,경기도 안양시 만안구 석수동 737
290,관악,215.0,9315.0,17526.0,43718.0,45127.0,27564.0,21740.0,17948.0,19294.0,18713.0,18629.0,20689.0,25385.0,31590.0,42361.0,30009.0,17508.0,17313.0,13404.0,8019.0,742.0,3.0,0.0,0.0,126.908706,37.419232,경기도 안양시 만안구 석수동 737
291,안양,359.0,20627.0,46406.0,115041.0,133528.0,102523.0,68365.0,65083.0,74239.0,75354.0,68871.0,82156.0,102585.0,119227.0,137808.0,96791.0,61798.0,57528.0,45375.0,26205.0,2713.0,1.0,0.0,0.0,126.922874,37.401592,경기도 안양시 만안구 안양동 88-1
292,명학,130.0,9532.0,18587.0,53790.0,87449.0,28735.0,18232.0,22818.0,17731.0,18510.0,21523.0,18342.0,26124.0,43417.0,62292.0,32027.0,23489.0,16607.0,13340.0,7648.0,1012.0,1.0,0.0,0.0,126.935433,37.384653,경기도 안양시 만안구 안양동 1163-1
293,금정,492.0,31417.0,58182.0,140699.0,191695.0,93610.0,60802.0,58018.0,61492.0,62298.0,59952.0,70506.0,88947.0,133932.0,179092.0,115738.0,72924.0,67670.0,55179.0,32127.0,9519.0,3.0,0.0,0.0,126.943429,37.372221,경기도 군포시 금정동 613
294,군포,46.0,7538.0,18297.0,52174.0,65834.0,19539.0,12740.0,12334.0,13182.0,13393.0,12517.0,14220.0,18458.0,35237.0,53961.0,23948.0,17465.0,11508.0,9165.0,4593.0,658.0,0.0,0.0,0.0,126.948462,37.35356,경기도 군포시 당동 134-1
295,의왕,78.0,9350.0,23262.0,58076.0,62902.0,25417.0,19696.0,18434.0,20258.0,20222.0,20252.0,22448.0,31407.0,46545.0,53796.0,32373.0,21815.0,17773.0,13816.0,8311.0,1281.0,1.0,0.0,0.0,126.948217,37.320852,경기도 의왕시 삼동 473
296,성균관대,202.0,10916.0,36360.0,82526.0,86058.0,49494.0,37825.0,33745.0,36573.0,40321.0,35153.0,40271.0,53312.0,70440.0,88951.0,68287.0,43156.0,38984.0,32307.0,19435.0,2662.0,15.0,0.0,0.0,126.97075,37.300349,경기도 수원시 장안구 율전동 495
297,화서,478.0,10741.0,29870.0,53410.0,49444.0,23383.0,18686.0,17302.0,17845.0,18797.0,17492.0,19777.0,27725.0,36902.0,48801.0,38197.0,21284.0,16829.0,15791.0,8684.0,1655.0,8.0,2.0,0.0,126.989627,37.283862,경기도 수원시 팔달구 화서동 464
298,수원,2202.0,31860.0,83275.0,167157.0,200904.0,151147.0,129033.0,131940.0,149184.0,149597.0,146667.0,166125.0,206841.0,237941.0,275601.0,208308.0,156508.0,122513.0,101125.0,48073.0,7974.0,64.0,2.0,0.0,126.999422,37.265917,경기도 수원시 팔달구 매산로1가 18
299,독산,776.0,10814.0,31065.0,94192.0,158710.0,78889.0,35563.0,30494.0,33941.0,33264.0,31057.0,35799.0,48779.0,94438.0,124927.0,71796.0,41354.0,33828.0,26014.0,13781.0,1098.0,10.0,0.0,0.0,126.889249,37.466613,서울특별시 금천구 가산동 717
300,세류,425.0,4849.0,10812.0,20774.0,15401.0,10296.0,7311.0,6920.0,7067.0,6954.0,7079.0,8258.0,10715.0,14464.0,18051.0,13551.0,8978.0,7968.0,5739.0,3037.0,824.0,9.0,1.0,0.0,127.013222,37.245025,경기도 수원시 권선구 장지동 623
301,병점,3954.0,12508.0,40679.0,80322.0,83641.0,54640.0,42292.0,40664.0,47256.0,41241.0,42980.0,50884.0,65457.0,80481.0,89337.0,66705.0,46205.0,37756.0,31629.0,18690.0,6349.0,87.0,0.0,0.0,127.032731,37.207503,경기도 화성시 진안동 824-1
302,세마,346.0,3018.0,8304.0,14969.0,20782.0,9077.0,6736.0,6326.0,6415.0,7340.0,6807.0,7590.0,11867.0,14169.0,17334.0,11513.0,7199.0,6412.0,5049.0,2725.0,284.0,0.0,0.0,0.0,127.04318,37.187533,경기도 오산시 세교동 241-1
303,오산대,240.0,4774.0,10490.0,17969.0,22864.0,12384.0,11088.0,9615.0,9986.0,11352.0,10942.0,12387.0,15999.0,18833.0,22138.0,14527.0,9071.0,8121.0,5630.0,3679.0,470.0,0.0,0.0,0.0,127.063197,37.168953,경기도 오산시 수청동 435-1
304,오산,659.0,11114.0,25656.0,53223.0,50285.0,34135.0,29065.0,27380.0,30080.0,30155.0,30056.0,34982.0,45181.0,55510.0,60270.0,42134.0,30777.0,23840.0,15350.0,9699.0,997.0,1.0,0.0,0.0,127.06672,37.145885,경기도 오산시 오산동 603-116
305,진위,31.0,1490.0,4716.0,12365.0,12876.0,5077.0,3527.0,2851.0,3102.0,3163.0,3059.0,4770.0,6015.0,11283.0,13395.0,5352.0,3705.0,2715.0,1939.0,1099.0,90.0,1.0,0.0,0.0,127.062278,37.109447,경기도 평택시 진위면 하북리 139-3
306,송탄,95.0,6595.0,12694.0,21853.0,22242.0,14337.0,11947.0,11757.0,13490.0,13730.0,13124.0,15163.0,19723.0,23450.0,25419.0,19471.0,14895.0,12012.0,9903.0,7061.0,790.0,0.0,0.0,0.0,127.054301,37.075696,경기도 평택시 신장동 282-1
307,서정리,50.0,9153.0,22670.0,35322.0,39512.0,24582.0,19266.0,19825.0,23213.0,22217.0,22184.0,26319.0,36784.0,54037.0,43812.0,31841.0,25455.0,19384.0,14482.0,9405.0,1227.0,0.0,0.0,0.0,127.052819,37.056496,경기도 평택시 서정동 427-53
308,평택,134.0,10603.0,24538.0,47931.0,59914.0,50585.0,41279.0,41699.0,45740.0,45853.0,48503.0,53683.0,64471.0,77281.0,76769.0,49786.0,44546.0,32257.0,24119.0,14646.0,2705.0,0.0,0.0,0.0,127.085159,36.990726,경기도 평택시 평택동 185-568
309,성환,15.0,3026.0,6870.0,19569.0,28493.0,34170.0,18105.0,13799.0,21765.0,21160.0,16441.0,23001.0,33413.0,33025.0,24954.0,12568.0,12444.0,8654.0,6580.0,5042.0,1135.0,0.0,0.0,0.0,127.126964,36.916076,충청남도 천안시 서북구 성환읍 성환리 449-128
310,직산,89.0,1100.0,2912.0,5297.0,5787.0,2993.0,2061.0,2348.0,2337.0,2263.0,2104.0,2541.0,2972.0,5505.0,5597.0,2865.0,2117.0,1955.0,1223.0,947.0,180.0,0.0,0.0,0.0,127.143904,36.870593,충청남도 천안시 서북구 직산읍 모시리 58-11
311,두정,1316.0,6906.0,13867.0,28255.0,38353.0,35814.0,27931.0,24040.0,28274.0,26044.0,22832.0,26162.0,31957.0,39016.0,42564.0,27383.0,22166.0,18019.0,14195.0,9772.0,2135.0,2.0,0.0,0.0,127.14896,36.833705,충청남도 천안시 서북구 두정동 83-19
312,천안,2014.0,4669.0,9744.0,19029.0,27032.0,29131.0,24526.0,26528.0,27108.0,26773.0,29395.0,35661.0,38175.0,40803.0,39524.0,24239.0,18511.0,13355.0,8777.0,5897.0,1943.0,14.0,0.0,0.0,127.146826,36.810005,충청남도 천안시 동남구 대흥동 57-1
313,당정,38.0,4838.0,14435.0,37166.0,44514.0,23303.0,15584.0,14144.0,16650.0,15004.0,15389.0,17194.0,21609.0,28871.0,37345.0,24397.0,16867.0,14136.0,12775.0,7428.0,1170.0,0.0,0.0,0.0,126.948345,37.344285,경기도 군포시 당정동 938
314,서동탄,1.0,1278.0,5298.0,12970.0,5594.0,3723.0,2705.0,2889.0,2609.0,2401.0,2802.0,3631.0,3853.0,4977.0,7334.0,6529.0,3218.0,2695.0,2805.0,1685.0,1153.0,30.0,0.0,0.0,127.051672,37.195504,경기도 오산시 외삼미동 614-1
315,광명,0.0,1206.0,5804.0,18240.0,16967.0,12444.0,7638.0,9014.0,12442.0,4534.0,11335.0,12062.0,7886.0,15617.0,22182.0,15798.0,10572.0,9691.0,4806.0,1141.0,2.0,0.0,0.0,0.0,126.884466,37.416182,경기도 광명시 일직동 276-8
316,서빙고,76.0,1642.0,5305.0,8108.0,13182.0,8213.0,6321.0,5679.0,5875.0,7275.0,7501.0,8839.0,10654.0,12493.0,11719.0,6381.0,3836.0,3836.0,2685.0,1261.0,330.0,2.0,0.0,0.0,126.988537,37.519594,서울특별시 용산구 서빙고동 241-11
317,한남,195.0,2692.0,7567.0,15140.0,20976.0,16497.0,10658.0,10148.0,10476.0,10323.0,10796.0,12215.0,15536.0,22570.0,21986.0,13045.0,8073.0,8393.0,6937.0,3297.0,521.0,3.0,0.0,0.0,127.009169,37.52943,서울특별시 용산구 한남동 399-7
318,응봉,119.0,1476.0,4257.0,9215.0,11094.0,7067.0,5152.0,4658.0,4920.0,4837.0,5489.0,5458.0,6892.0,7628.0,8539.0,6347.0,4021.0,3327.0,3194.0,1688.0,450.0,1.0,0.0,0.0,127.034538,37.549946,서울특별시 성동구 응봉동 3-10
319,외대앞,489.0,8272.0,13651.0,24908.0,54240.0,28600.0,29606.0,33075.0,32879.0,29006.0,34729.0,31684.0,40592.0,48995.0,46639.0,33071.0,23729.0,24323.0,21592.0,13980.0,2299.0,11.0,0.0,0.0,127.063549,37.596073,서울특별시 동대문구 이문동 360-9
320,신이문,1606.0,11291.0,18488.0,41750.0,50922.0,27763.0,21295.0,20225.0,21639.0,22478.0,21249.0,24434.0,28996.0,33034.0,41675.0,30541.0,18967.0,16054.0,14190.0,8929.0,1554.0,2.0,0.0,0.0,127.067325,37.601854,서울특별시 동대문구 이문동 360-1
321,광운대,2235.0,7317.0,15297.0,37830.0,49608.0,27204.0,23999.0,27406.0,25136.0,27381.0,27602.0,26317.0,33179.0,37017.0,40373.0,28862.0,19336.0,18520.0,15124.0,10808.0,4440.0,32.0,0.0,0.0,127.061835,37.623632,서울특별시 노원구 월계동 85
322,월계,1080.0,6449.0,12833.0,32847.0,39826.0,31322.0,21244.0,19162.0,23142.0,26573.0,22042.0,23134.0,29428.0,32929.0,35846.0,25037.0,14842.0,13728.0,10882.0,6763.0,1340.0,1.0,0.0,0.0,127.058831,37.633212,서울특별시 노원구 월계동 263-6
323,녹천,1260.0,4915.0,9043.0,26998.0,27056.0,14538.0,11225.0,10523.0,12506.0,10928.0,10585.0,11392.0,14610.0,16128.0,20114.0,15787.0,9318.0,8371.0,6992.0,4236.0,963.0,0.0,0.0,0.0,127.051269,37.644799,서울특별시 노원구 월계동 700-3
324,방학,819.0,13389.0,20613.0,44747.0,53864.0,34100.0,27591.0,26361.0,30267.0,28196.0,27840.0,32113.0,36346.0,41362.0,48846.0,36057.0,21939.0,18550.0,15143.0,8328.0,2541.0,2.0,0.0,0.0,127.044273,37.667503,서울특별시 도봉구 방학동 728
325,도봉,336.0,8876.0,13760.0,24624.0,28620.0,21919.0,18678.0,16887.0,18666.0,18655.0,19167.0,21401.0,22547.0,25221.0,27239.0,19281.0,11998.0,10302.0,8567.0,4744.0,1494.0,0.0,0.0,0.0,127.045595,37.679563,서울특별시 도봉구 도봉동 639
326,망월사,512.0,8779.0,16794.0,33733.0,48720.0,35798.0,25642.0,32419.0,28642.0,27479.0,30489.0,29195.0,33496.0,42740.0,39384.0,31061.0,19536.0,17355.0,14171.0,8595.0,2947.0,3.0,0.0,0.0,127.047455,37.709914,경기도 의정부시 호원동 50-5
327,회룡,1266.0,17407.0,32875.0,67916.0,62661.0,42230.0,37340.0,36362.0,37208.0,36128.0,34164.0,38318.0,44748.0,51320.0,57547.0,52620.0,29916.0,25612.0,19808.0,12362.0,4335.0,7.0,0.0,0.0,127.047073,37.725006,경기도 의정부시 호원동 316-154
328,의정부,2514.0,13861.0,33047.0,65963.0,86687.0,64792.0,50914.0,56168.0,62484.0,65472.0,64170.0,66721.0,76717.0,89539.0,104934.0,81286.0,56007.0,42799.0,35940.0,21110.0,7494.0,16.0,0.0,0.0,127.045958,37.738415,경기도 의정부시 의정부동 168-54
329,가능,598.0,9823.0,16568.0,33231.0,37709.0,21648.0,18664.0,18979.0,18763.0,18567.0,16865.0,18533.0,23424.0,30072.0,31374.0,24139.0,17384.0,13195.0,11261.0,6248.0,2180.0,1.0,0.0,0.0,127.044213,37.748577,경기도 의정부시 가능동 205-23
330,녹양,370.0,6246.0,10870.0,24437.0,24950.0,14268.0,12472.0,12861.0,12577.0,12698.0,11874.0,13399.0,15994.0,20654.0,23832.0,16744.0,11093.0,9070.0,7844.0,4452.0,1586.0,0.0,0.0,0.0,127.042292,37.75938,경기도 의정부시 녹양동 14-11
331,양주,1799.0,7357.0,17977.0,43362.0,38765.0,27543.0,23217.0,21256.0,21837.0,20979.0,19551.0,22988.0,28533.0,35285.0,40602.0,27874.0,18348.0,14303.0,12647.0,7157.0,2718.0,0.0,0.0,0.0,127.044708,37.774381,경기도 양주시 남방동 96-2
332,덕계,37.0,4115.0,14944.0,18634.0,20457.0,10929.0,8126.0,8232.0,7980.0,8579.0,7990.0,10316.0,13068.0,15743.0,16123.0,12652.0,7051.0,5529.0,4745.0,2882.0,815.0,0.0,0.0,0.0,127.056486,37.818486,경기도 양주시 덕계동 267-1
333,덕정,7.0,5572.0,15688.0,29618.0,39642.0,23704.0,15968.0,16748.0,19768.0,18854.0,16055.0,20438.0,23515.0,30178.0,29571.0,20352.0,12638.0,10957.0,8721.0,6025.0,1527.0,0.0,0.0,0.0,127.061277,37.843188,경기도 양주시 덕정동 350-14
334,지행,97.0,6122.0,13810.0,30132.0,38826.0,24130.0,18367.0,19076.0,19084.0,21792.0,19125.0,21923.0,24678.0,32131.0,32872.0,27628.0,20290.0,15206.0,12141.0,9060.0,2603.0,0.0,0.0,0.0,127.055716,37.892334,경기도 동두천시 지행동 424-1
335,동두천중앙,59.0,3193.0,7954.0,12688.0,19201.0,11351.0,10160.0,10716.0,10329.0,10691.0,9873.0,11177.0,11032.0,13248.0,13715.0,8798.0,6637.0,4877.0,3727.0,2993.0,778.0,1.0,0.0,0.0,127.056482,37.901885,경기도 동두천시 생연동 726-3
336,보산,37.0,2283.0,3326.0,7219.0,7486.0,5583.0,4360.0,4871.0,5202.0,5292.0,5210.0,6238.0,6763.0,8651.0,7482.0,6254.0,4575.0,3414.0,2117.0,1879.0,573.0,0.0,0.0,0.0,127.057277,37.913702,경기도 동두천시 보산동 424-8
337,동두천,66.0,1881.0,7144.0,13576.0,14072.0,11471.0,10153.0,8328.0,6952.0,8902.0,8352.0,10440.0,10234.0,10286.0,11602.0,6807.0,5187.0,3711.0,2832.0,2439.0,645.0,4.0,0.0,0.0,127.05479,37.927878,경기도 동두천시 동두천동 245-31
338,소요산,111.0,1224.0,2205.0,5716.0,8639.0,9831.0,13948.0,17147.0,20447.0,17711.0,21694.0,20761.0,18043.0,11582.0,7013.0,4076.0,2775.0,1594.0,950.0,1067.0,660.0,4.0,0.0,0.0,127.061034,37.9481,경기도 동두천시 상봉암동 70-1
339,서강대,0.0,659.0,3047.0,6426.0,13549.0,9894.0,8100.0,7043.0,6970.0,7797.0,7315.0,7241.0,10290.0,11196.0,12005.0,7506.0,5850.0,6217.0,5275.0,2575.0,109.0,0.0,0.0,0.0,126.935711,37.551881,서울특별시 마포구 노고산동 112-5
340,가좌,0.0,3487.0,10726.0,27739.0,39173.0,22970.0,17059.0,15002.0,17112.0,16499.0,15503.0,17212.0,21478.0,24284.0,30865.0,22534.0,13270.0,10338.0,9491.0,6123.0,583.0,1.0,0.0,0.0,126.915487,37.568491,서울특별시 서대문구 남가좌동 296-10
341,수색,2.0,1642.0,9063.0,9796.0,24498.0,13693.0,6701.0,5073.0,5211.0,5900.0,5488.0,6727.0,10032.0,15346.0,18299.0,9230.0,5304.0,3796.0,3254.0,1684.0,176.0,1.0,0.0,0.0,126.895611,37.580842,서울특별시 은평구 수색동 81
342,화전,0.0,1107.0,3647.0,6216.0,15403.0,13162.0,16028.0,9209.0,8782.0,11427.0,11023.0,8871.0,15051.0,12871.0,11534.0,6901.0,4485.0,4451.0,3718.0,2412.0,792.0,1.0,0.0,0.0,126.868387,37.602888,경기도 고양시 덕양구 화전동 183-11
343,강매,4.0,2298.0,7371.0,21870.0,22960.0,10755.0,7360.0,6467.0,6167.0,6471.0,6133.0,7076.0,8818.0,10370.0,16360.0,13617.0,7783.0,6810.0,6051.0,3305.0,1299.0,0.0,0.0,0.0,126.843223,37.612314,경기도 고양시 덕양구 행신동 491-3
344,행신,0.0,5642.0,18782.0,50022.0,47503.0,25500.0,18683.0,19582.0,20071.0,19958.0,17703.0,18564.0,27207.0,35478.0,51484.0,39053.0,23575.0,19101.0,18005.0,9081.0,3135.0,4.0,0.0,0.0,126.834146,37.612102,경기도 고양시 덕양구 강매동 622-1
345,능곡,0.0,3757.0,10186.0,20667.0,23504.0,13045.0,9970.0,9718.0,9488.0,9564.0,9222.0,9891.0,12850.0,15088.0,18606.0,13733.0,8492.0,7798.0,6656.0,3986.0,2616.0,5.0,0.0,0.0,126.820783,37.618808,경기도 고양시 덕양구 토당동 453-1
346,곡산,2.0,402.0,1672.0,3543.0,4217.0,2206.0,1514.0,1477.0,1606.0,1506.0,1862.0,1995.0,2275.0,3185.0,3828.0,1865.0,1175.0,950.0,687.0,481.0,46.0,0.0,0.0,0.0,126.801762,37.645676,경기도 고양시 일산동구 백석동 34-9
347,백마,1.0,5619.0,18576.0,44124.0,40406.0,21794.0,15795.0,15119.0,16632.0,16344.0,15007.0,17705.0,21138.0,25946.0,39709.0,31436.0,17707.0,16373.0,13129.0,10156.0,679.0,4.0,0.0,0.0,126.794461,37.658239,경기도 고양시 일산동구 백석동 78-10
348,풍산,12.0,4575.0,13012.0,29233.0,30839.0,19441.0,13971.0,14887.0,14760.0,15322.0,14078.0,16194.0,19513.0,22796.0,29520.0,21931.0,15948.0,14519.0,10222.0,7608.0,936.0,1.0,0.0,0.0,126.786243,37.672346,경기도 고양시 일산동구 풍동 1042
349,일산,19.0,8725.0,26413.0,57584.0,51807.0,29452.0,22282.0,23104.0,23472.0,24104.0,23278.0,25426.0,30741.0,38004.0,51224.0,42903.0,22638.0,21872.0,18380.0,10288.0,3098.0,2.0,0.0,0.0,126.769846,37.682077,경기도 고양시 일산서구 일산동 655-691
350,탄현,56.0,6914.0,25137.0,46784.0,42584.0,23203.0,17635.0,17337.0,17465.0,17069.0,17673.0,20266.0,23792.0,31075.0,44273.0,39102.0,21357.0,18618.0,14169.0,9271.0,2483.0,5.0,0.0,0.0,126.761086,37.694023,경기도 고양시 일산서구 덕이동 238-12
351,야당,47.0,5261.0,20547.0,38996.0,40996.0,23092.0,18687.0,18339.0,19431.0,19656.0,19742.0,23416.0,28686.0,39044.0,47764.0,39929.0,24835.0,23653.0,19443.0,12278.0,3082.0,7.0,0.0,0.0,126.761356,37.712327,경기도 파주시 야당동 417-1
352,운정,43.0,5005.0,25058.0,40247.0,43208.0,22359.0,16619.0,15319.0,16224.0,15492.0,15413.0,18141.0,23732.0,31674.0,37950.0,28851.0,16946.0,14945.0,11454.0,6952.0,1628.0,2.0,0.0,0.0,126.767257,37.725826,경기도 파주시 야당동 299-4
353,금릉,90.0,3211.0,13419.0,26859.0,28938.0,15085.0,12533.0,12524.0,12981.0,12810.0,12924.0,14151.0,18029.0,24323.0,28259.0,21707.0,13133.0,11626.0,9861.0,5723.0,1570.0,1.0,0.0,0.0,126.765347,37.751322,경기도 파주시 금촌동 605-1
354,금촌,80.0,3830.0,14175.0,31089.0,36303.0,21217.0,18717.0,17898.0,22099.0,20732.0,19645.0,21176.0,25621.0,32515.0,36108.0,25206.0,16990.0,14282.0,10990.0,6531.0,1762.0,3.0,0.0,0.0,126.774644,37.766217,경기도 파주시 금촌동 329-251
355,월롱,66.0,554.0,8860.0,13745.0,15589.0,7044.0,5171.0,4571.0,7566.0,6230.0,5059.0,8190.0,11393.0,17856.0,20787.0,9711.0,7248.0,6299.0,4140.0,2510.0,770.0,1.0,0.0,0.0,126.792587,37.796188,경기도 파주시 월롱면 위전리 415-1
356,파주,128.0,781.0,1992.0,5382.0,8801.0,6146.0,3868.0,3174.0,4538.0,3971.0,3118.0,4340.0,6367.0,7889.0,6309.0,3268.0,2235.0,1752.0,1317.0,835.0,317.0,4.0,0.0,0.0,126.792783,37.815298,경기도 파주시 파주읍 봉암리 487-9
357,문산,940.0,3310.0,11195.0,23184.0,31474.0,17652.0,16866.0,18862.0,18850.0,18780.0,17978.0,20508.0,20778.0,26349.0,26621.0,19270.0,14037.0,9858.0,9028.0,4865.0,2434.0,8.0,0.0,0.0,126.788047,37.854619,경기도 파주시 문산읍 문산리 17-14
358,임진강,0.0,0.0,0.0,0.0,0.0,145.0,336.0,6.0,83.0,8.0,16.0,243.0,124.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.746765,37.888421,경기도 파주시 문산읍 마정리 1253-3
359,계양,24.0,12006.0,35061.0,78297.0,65888.0,39444.0,25590.0,22330.0,22301.0,22888.0,21737.0,24810.0,33229.0,43080.0,61981.0,58267.0,32758.0,28941.0,25966.0,14808.0,4801.0,1.0,0.0,0.0,126.7363,37.571662,인천광역시 계양구 귤현동 451-264
360,검암,697.0,8075.0,17330.0,45442.0,42727.0,19196.0,13628.0,12873.0,13456.0,12816.0,12637.0,13482.0,18898.0,23855.0,38621.0,32063.0,19225.0,15392.0,14042.0,9866.0,4559.0,15.0,0.0,0.0,126.674007,37.569098,인천광역시 서구 검암동 414-204
361,개봉,1571.0,23173.0,49129.0,112619.0,118679.0,75832.0,54218.0,51690.0,57678.0,55416.0,55004.0,61034.0,75998.0,93738.0,119720.0,88874.0,55068.0,49090.0,40961.0,21618.0,1473.0,1.0,0.0,0.0,126.85968,37.494594,서울특별시 구로구 개봉동 182-20
362,오류동,590.0,14273.0,25304.0,58537.0,63932.0,41764.0,30044.0,28183.0,32881.0,31596.0,29577.0,32335.0,38443.0,44732.0,58342.0,46902.0,28673.0,25547.0,22146.0,12965.0,1053.0,0.0,0.0,0.0,126.845365,37.494526,서울특별시 구로구 오류동 299-29
363,역곡,1138.0,33476.0,56475.0,138408.0,159896.0,108554.0,69242.0,67519.0,72591.0,70402.0,68287.0,74661.0,100229.0,122381.0,158746.0,122104.0,72266.0,66294.0,56339.0,34895.0,2118.0,1.0,0.0,0.0,126.811502,37.485178,경기도 부천시 역곡동 382
364,부천,2910.0,43912.0,57324.0,128476.0,160646.0,108324.0,84639.0,85022.0,96789.0,99147.0,96324.0,105315.0,125191.0,150020.0,180309.0,138150.0,87532.0,79031.0,65402.0,37864.0,3629.0,2.0,0.0,0.0,126.782686,37.48405,경기도 부천시 심곡본동 316-2
365,송내,1842.0,26076.0,57081.0,145680.0,176333.0,96047.0,62651.0,60325.0,64467.0,62576.0,59497.0,66959.0,84353.0,112136.0,176297.0,117354.0,71794.0,61179.0,52976.0,29382.0,2954.0,2.0,0.0,0.0,126.753664,37.4876,경기도 부천시 송내동 632-6
366,부평,9110.0,28899.0,50725.0,104917.0,117487.0,84144.0,71988.0,76508.0,86933.0,92878.0,92359.0,100522.0,123086.0,144644.0,175884.0,138212.0,88310.0,81102.0,68297.0,39400.0,7860.0,7.0,1.0,0.0,126.723453,37.490535,인천광역시 부평구 부평동 126-10
