,정류장명,24시~1시,1시~2시,2시~3시,3시~4시,4시~5시,5시~6시,6시~7시,7시~8시,8시~9시,9시~10시,10시~11시,11시~12시,12시~13시,13시~14시,14시~15시,15시~16시,16시~17시,17시~18시,18시~19시,19시~20시,20시~21시,21시~22시,22시~23시,23시~24시,X좌표,Y좌표,_ROAD_AD
4398,청수탕,660.0,0.0,0.0,0.0,0.0,4120.0,7820.0,21100.0,25640.0,16660.0,16520.0,14820.0,17240.0,17660.0,17200.0,20100.0,23580.0,24320.0,28140.0,27340.0,17180.0,16120.0,12480.0,8280.0,127.0126679297,37.6369587608,서울특별시 강북구 인수봉로 193
4399,도일타운,540.0,0.0,0.0,0.0,0.0,480.0,4060.0,10900.0,9320.0,7480.0,5040.0,6020.0,5660.0,6800.0,7000.0,7680.0,9720.0,10180.0,12500.0,13320.0,8600.0,6480.0,6840.0,4100.0,127.0118237871,37.6369021524,서울특별시 강북구 인수봉로55길 20
4400,삼성하이츠빌라,960.0,0.0,0.0,0.0,0.0,3660.0,13040.0,26860.0,28880.0,14500.0,12400.0,11900.0,10700.0,12860.0,11260.0,13800.0,15400.0,13940.0,18080.0,18320.0,11360.0,11720.0,11720.0,8720.0,127.011080062,37.6368907918,서울특별시 강북구 인수봉로55길 34-2
4401,형제슈퍼,500.0,0.0,0.0,0.0,0.0,3980.0,9100.0,27440.0,26420.0,14460.0,11040.0,11520.0,9800.0,11800.0,11620.0,12600.0,15320.0,14080.0,16040.0,15060.0,9500.0,9360.0,9380.0,5440.0,127.0097995802,37.6368864275,서울특별시 강북구 인수봉로55길 54
4402,기도원입구,20.0,0.0,0.0,0.0,0.0,600.0,520.0,860.0,1060.0,2120.0,2300.0,2400.0,2440.0,3080.0,3140.0,2860.0,2200.0,2920.0,1540.0,1360.0,1360.0,1220.0,1280.0,640.0,127.0082105134,37.6370560369,서울특별시 강북구 삼각산로4가길 38-4
4403,해청빌라,320.0,0.0,0.0,0.0,0.0,1680.0,2620.0,4320.0,4180.0,2120.0,2260.0,2720.0,2580.0,3660.0,3100.0,2560.0,3440.0,4180.0,3360.0,3200.0,1720.0,2920.0,2180.0,1420.0,127.0079220339,37.6373876975,서울특별시 강북구 삼각산로4나길 21
4404,빨래골,480.0,0.0,0.0,0.0,0.0,2860.0,2160.0,7200.0,11840.0,10000.0,7540.0,6280.0,7840.0,6800.0,5800.0,6640.0,5740.0,4300.0,3680.0,2880.0,2700.0,1440.0,1940.0,1420.0,127.009931381,37.6274475661,서울특별시 강북구 인수봉로23길 54
4405,화계유치원,1000.0,0.0,0.0,0.0,0.0,940.0,2840.0,6200.0,12640.0,6120.0,6700.0,5620.0,6500.0,6700.0,5980.0,6440.0,8360.0,9840.0,10900.0,11860.0,7660.0,6100.0,5980.0,2920.0,127.0193274421,37.6339936682,서울특별시 강북구 수유로 36
4406,광성슈퍼,840.0,0.0,0.0,0.0,0.0,1500.0,7200.0,14420.0,14980.0,10240.0,9880.0,8980.0,9160.0,9400.0,9740.0,9280.0,9220.0,13400.0,14500.0,15780.0,9680.0,7340.0,6120.0,4480.0,127.0186380913,37.6321483624,서울특별시 강북구 수유로 14
4407,수유1동주민센터.파출소,1960.0,0.0,0.0,0.0,0.0,5260.0,8040.0,20120.0,29680.0,22520.0,21300.0,18600.0,22880.0,20620.0,22160.0,23700.0,25840.0,26560.0,31080.0,27780.0,17360.0,15020.0,12200.0,9960.0,127.0175703804,37.6304022281,서울특별시 강북구 삼양로77길 2
4408,수연슈퍼,940.0,0.0,0.0,0.0,0.0,4620.0,6680.0,16220.0,15740.0,8760.0,8740.0,7160.0,8020.0,7520.0,6200.0,8340.0,8000.0,9600.0,9800.0,7080.0,5520.0,4700.0,3500.0,3060.0,127.011483567,37.6277961445,서울특별시 강북구 인수봉로23길 22-2
4409,한빛예술단,940.0,0.0,0.0,0.0,0.0,2120.0,3340.0,7200.0,11440.0,7580.0,5820.0,5080.0,6280.0,5520.0,5480.0,7420.0,6840.0,7520.0,9900.0,8680.0,6560.0,6020.0,4000.0,3880.0,127.0162720978,37.6296268423,서울특별시 강북구 삼양로77길 32
4410,한빛맹아학교,1020.0,0.0,0.0,0.0,0.0,3460.0,9580.0,24460.0,25720.0,16360.0,11960.0,11080.0,11320.0,10660.0,11060.0,12560.0,15800.0,16000.0,18720.0,13940.0,10220.0,8700.0,8280.0,4780.0,127.0150597394,37.6288536149,서울특별시 강북구 인수봉로28길 38
4411,삼흥연립,340.0,0.0,0.0,0.0,0.0,880.0,2720.0,9100.0,9320.0,5660.0,4980.0,4480.0,4320.0,5060.0,4320.0,4320.0,5480.0,5580.0,6060.0,6520.0,4660.0,2840.0,3260.0,1720.0,127.013586394,37.6282050128,서울특별시 강북구 삼양로77가길 86
4412,다리앞,880.0,0.0,0.0,0.0,0.0,400.0,2100.0,6360.0,5820.0,3520.0,3920.0,3280.0,4360.0,4300.0,3140.0,4000.0,4780.0,4920.0,5920.0,4860.0,4060.0,3040.0,2920.0,2000.0,127.0122245437,37.627969078,서울특별시 강북구 인수봉로23길 14
4413,하나은행,20.0,0.0,0.0,0.0,0.0,2920.0,5080.0,9600.0,15640.0,9660.0,7080.0,6740.0,7540.0,7060.0,6480.0,5600.0,6420.0,7800.0,8860.0,6380.0,3060.0,1940.0,1400.0,660.0,,,
4414,번동초교.솔그린APT.하나은행,20.0,0.0,0.0,0.0,200.0,38600.0,58840.0,155400.0,136440.0,103240.0,85080.0,77580.0,91160.0,84780.0,90380.0,97960.0,104320.0,83580.0,98860.0,63080.0,49140.0,34220.0,24620.0,11320.0,127.0395643313,37.6289921152,서울특별시 강북구 오현로 197
4415,미아사거리전철역,7304.0,0.0,0.0,0.0,0.0,20492.0,49432.0,117956.0,129588.0,109068.0,115268.0,126012.0,143316.0,150096.0,161996.0,211224.0,245052.0,254788.0,296232.0,281440.0,225060.0,207464.0,188500.0,117728.0,127.030388681,37.612881651,서울특별시 강북구 도봉로6길 3
4416,8번지입구,380.0,0.0,0.0,0.0,0.0,2980.0,11960.0,40500.0,50320.0,21260.0,13500.0,12320.0,13480.0,14000.0,14420.0,14380.0,17260.0,19480.0,24500.0,22220.0,15600.0,14520.0,12200.0,8500.0,127.0377245997,37.613707628,서울특별시 강북구 월계로21길 1
4417,양지빌라,785.0,0.0,0.0,0.0,0.0,1620.0,2145.0,3950.0,7360.0,4345.0,4005.0,5535.0,6195.0,7110.0,7820.0,8935.0,10260.0,13950.0,16880.0,16030.0,13255.0,12035.0,9145.0,6790.0,126.9149120747,37.6287104174,서울특별시 은평구 갈현로45길 46
4418,8번지슈퍼,120.0,0.0,0.0,0.0,0.0,300.0,2380.0,7480.0,9380.0,6720.0,4540.0,4460.0,5380.0,6860.0,7080.0,7180.0,7200.0,8800.0,11360.0,11800.0,8940.0,6920.0,6660.0,2800.0,127.0380371932,37.6158503081,서울특별시 강북구 월계로21나길 36-1
4419,산장빌라,354.0,0.0,0.0,0.0,0.0,12474.0,20949.0,38211.0,53590.0,35526.0,30144.0,25314.0,15416.0,17697.0,15127.0,14793.0,17430.0,14464.0,14624.0,11253.0,9588.0,8030.0,7669.0,4716.0,127.0380476824,37.6164279001,서울특별시 강북구 월계로21나길 50
4420,삼우하이츠빌라,100.0,0.0,0.0,0.0,0.0,700.0,1040.0,2180.0,3580.0,1160.0,2180.0,1780.0,2160.0,2240.0,2460.0,3600.0,2940.0,4520.0,4340.0,4820.0,3420.0,3440.0,2760.0,1640.0,127.0372251142,37.6160812447,서울특별시 강북구 월계로21가길 64
4421,한일아파트후문,400.0,0.0,0.0,0.0,0.0,2320.0,6020.0,18360.0,21620.0,9000.0,7440.0,7260.0,9100.0,9680.0,10180.0,12200.0,14600.0,15600.0,14520.0,18680.0,11760.0,11880.0,12080.0,6680.0,127.0371511878,37.6154856509,서울특별시 강북구 월계로21가길 42-1
4422,장미맨션,160.0,0.0,0.0,0.0,0.0,80.0,2020.0,3040.0,5120.0,2000.0,2480.0,2100.0,2320.0,2140.0,2940.0,2960.0,3420.0,3340.0,4120.0,4340.0,2520.0,2500.0,2680.0,1740.0,127.0371417568,37.6147440609,서울특별시 강북구 월계로21가길 25
4423,한일아파트정문,20.0,0.0,0.0,0.0,0.0,1440.0,4200.0,13300.0,14860.0,7940.0,5080.0,5500.0,4400.0,4400.0,4540.0,4200.0,5620.0,4860.0,3960.0,3940.0,1740.0,2100.0,2220.0,1040.0,127.0371221189,37.6139772435,서울특별시 강북구 월계로21가길 13
4424,강북문화정보도서관.해모로아파트,2420.0,0.0,0.0,0.0,0.0,540.0,1260.0,3120.0,7440.0,6200.0,5300.0,7640.0,11280.0,11140.0,12940.0,16880.0,21560.0,23520.0,30840.0,35780.0,25920.0,21200.0,23560.0,15440.0,127.0370107352,37.6258127839,서울특별시 강북구 오현로 149
4425,강북보건소앞.번2동주민센터,180.0,0.0,0.0,0.0,0.0,1140.0,2860.0,14140.0,29740.0,12180.0,12440.0,13020.0,13480.0,14240.0,12780.0,14100.0,14220.0,10160.0,7120.0,4600.0,3460.0,3560.0,3780.0,1900.0,127.0376226365,37.6316563508,서울특별시 강북구 오현로35길 65
4426,동성마트,0.0,0.0,0.0,0.0,0.0,1780.0,3120.0,6420.0,10940.0,7020.0,4540.0,3740.0,3540.0,3020.0,2880.0,2620.0,3100.0,2940.0,3280.0,1520.0,1160.0,560.0,800.0,580.0,127.0321875376,37.6236275055,서울특별시 강북구 오현로9길 159
4427,한영교회,570.0,0.0,0.0,0.0,0.0,2990.0,7060.0,20190.0,20430.0,13020.0,10180.0,8400.0,7850.0,9450.0,9090.0,10840.0,13130.0,12850.0,14100.0,13710.0,8700.0,7130.0,7670.0,4200.0,127.0320253405,37.6231743045,서울특별시 강북구 오패산로52길 10
4428,제일슈퍼,840.0,0.0,0.0,0.0,0.0,5020.0,8540.0,17660.0,24120.0,12760.0,11480.0,9820.0,10720.0,10760.0,10380.0,12980.0,13780.0,15860.0,15520.0,14780.0,12000.0,10140.0,10380.0,7080.0,127.0327828202,37.6222270573,서울특별시 강북구 오현로9길 126
4429,홈빌라트,580.0,0.0,0.0,0.0,0.0,2280.0,5440.0,12240.0,14120.0,8920.0,6520.0,7700.0,6980.0,8500.0,8300.0,8720.0,10520.0,10680.0,12060.0,12360.0,10240.0,9880.0,9740.0,4280.0,127.0330531131,37.6211844276,서울특별시 강북구 오현로9길 106
4430,꿈의숲해링턴아파트101동앞,420.0,0.0,0.0,0.0,0.0,1460.0,7260.0,29540.0,24220.0,14060.0,11340.0,8940.0,11000.0,9740.0,10880.0,10540.0,12640.0,13040.0,16600.0,17760.0,11220.0,8440.0,8160.0,5220.0,127.0333154191,37.620030966,서울특별시 강북구 오패산로 203
4431,꿈의숲해링턴아파트105동앞,1620.0,0.0,0.0,0.0,0.0,3380.0,18100.0,43580.0,34780.0,22620.0,14760.0,15280.0,18580.0,18500.0,17600.0,20220.0,25520.0,27180.0,30320.0,33020.0,21640.0,18720.0,15580.0,10740.0,127.0335980489,37.6187468406,서울특별시 강북구 오현로9길 49
4432,꿈의숲해링턴아파트108동앞,1220.0,0.0,0.0,0.0,0.0,2520.0,8740.0,15020.0,23260.0,12520.0,9000.0,9040.0,11160.0,14220.0,16200.0,16200.0,18980.0,22080.0,25020.0,25180.0,18120.0,15980.0,14960.0,8820.0,127.0341751563,37.6168230054,서울특별시 강북구 오현로 35
4433,삼광학원,1220.0,0.0,0.0,0.0,0.0,2440.0,9520.0,16690.0,27420.0,15060.0,15190.0,16960.0,16870.0,16660.0,18860.0,21990.0,27040.0,25090.0,24070.0,26950.0,18800.0,16770.0,15660.0,8020.0,127.0322762463,37.6244222371,서울특별시 강북구 오패산로52다길 8
4434,당진슈퍼,5430.0,0.0,0.0,0.0,0.0,14860.0,28260.0,63340.0,75060.0,61970.0,58260.0,59440.0,65080.0,63860.0,72540.0,76910.0,82010.0,83990.0,92290.0,89020.0,68700.0,64890.0,60770.0,40940.0,127.0324443854,37.6255043924,서울특별시 강북구 오패산로52길 58-1
4435,영순슈퍼,1440.0,0.0,0.0,0.0,0.0,9120.0,12780.0,38060.0,46220.0,26300.0,18760.0,15800.0,19220.0,17540.0,20180.0,22720.0,23560.0,23500.0,26820.0,27440.0,21180.0,19080.0,16400.0,11360.0,,,
4436,금강슈퍼,1200.0,0.0,0.0,0.0,0.0,120.0,2960.0,4640.0,8760.0,4560.0,4780.0,5200.0,6320.0,6920.0,7000.0,8300.0,10700.0,12660.0,14340.0,13560.0,12280.0,11640.0,10920.0,8580.0,127.0357113281,37.6270767404,서울특별시 강북구 오현로25다길 33
4437,청화슈퍼,440.0,0.0,0.0,0.0,0.0,1920.0,3520.0,11800.0,11080.0,9040.0,6180.0,5540.0,6260.0,7380.0,6880.0,8740.0,10420.0,9660.0,9300.0,8040.0,6640.0,5880.0,5220.0,3220.0,127.0367029926,37.6277765778,서울특별시 강북구 오현로25다길 11
4438,번동슈퍼,160.0,0.0,0.0,0.0,0.0,620.0,720.0,4720.0,7180.0,3880.0,3100.0,3500.0,3280.0,3460.0,4620.0,5380.0,3940.0,4140.0,5340.0,3840.0,3280.0,1880.0,1680.0,1220.0,127.0376036568,37.6277177238,서울특별시 강북구 오현로25길 5
4439,교육촌경로당,0.0,0.0,0.0,0.0,0.0,7060.0,11120.0,27520.0,28440.0,16080.0,14040.0,12580.0,10480.0,9620.0,13380.0,11400.0,13200.0,11860.0,11780.0,10440.0,6900.0,5960.0,4380.0,1720.0,,,
4440,대우아파트관리실,0.0,0.0,0.0,0.0,0.0,1100.0,9840.0,19020.0,15880.0,10740.0,7180.0,6420.0,6100.0,4880.0,6840.0,3520.0,4740.0,10560.0,14440.0,7420.0,7160.0,4600.0,4860.0,820.0,127.019961109,37.5460644045,서울특별시 성동구 금호동4가 독서당로44길 25
4441,대우아파트후문,0.0,0.0,0.0,0.0,0.0,60.0,2420.0,6240.0,10160.0,4140.0,4520.0,2120.0,1980.0,1200.0,1140.0,1100.0,980.0,640.0,1460.0,1040.0,380.0,880.0,500.0,40.0,127.0216589278,37.5469390691,서울특별시 성동구 금호동4가 독서당로46길 17-1
4442,금옥초등학교입구,0.0,0.0,0.0,0.0,0.0,0.0,200.0,760.0,1120.0,280.0,460.0,100.0,260.0,240.0,220.0,280.0,80.0,80.0,960.0,220.0,20.0,220.0,0.0,0.0,127.0197191404,37.5468898487,서울특별시 성동구 금호동4가 독서당로 274
4443,화단삼거리,336.0,0.0,0.0,0.0,0.0,512.0,4232.0,8232.0,13256.0,7516.0,6480.0,6216.0,6352.0,6000.0,6432.0,8620.0,7804.0,8004.0,8088.0,6708.0,5188.0,4104.0,3648.0,1600.0,127.0196278194,37.5482189796,서울특별시 성동구 금호동4가 장터길 34
4444,약수역.3.6호선,0.0,0.0,0.0,0.0,0.0,0.0,7352.0,26704.0,36220.0,23512.0,22252.0,22208.0,20716.0,24140.0,24212.0,29976.0,30072.0,33064.0,40936.0,30812.0,22496.0,18464.0,15780.0,4824.0,127.0121963673,37.5525416326,서울특별시 중구 동호로5길 2-1
4445,금호역.3호선,0.0,0.0,0.0,0.0,0.0,0.0,3844.0,14028.0,19928.0,12636.0,11384.0,11864.0,14144.0,18080.0,20296.0,24428.0,29800.0,39932.0,54636.0,45820.0,36968.0,28536.0,26556.0,12968.0,127.0166253219,37.5482942315,서울특별시 성동구 금호동4가 장터길 6
4446,우리은행.백범학원터,0.0,0.0,0.0,0.0,0.0,16.0,728.0,1264.0,5160.0,2040.0,2716.0,2844.0,3232.0,2456.0,3572.0,3388.0,3732.0,4344.0,4448.0,3820.0,3516.0,2804.0,1352.0,1048.0,127.0209655292,37.5481818048,서울특별시 성동구 금호동4가 장터길 46
4447,대우아파트입구,0.0,0.0,0.0,0.0,0.0,0.0,140.0,180.0,120.0,220.0,140.0,220.0,280.0,520.0,840.0,800.0,860.0,1440.0,3240.0,2220.0,1940.0,1280.0,1180.0,160.0,127.0191632324,37.5459834381,서울특별시 성동구 금호동4가 독서당로 270
4448,현대백화점별관주차장,108.0,0.0,0.0,0.0,0.0,27.0,2076.0,4712.0,6572.0,5711.0,5616.0,7555.0,10361.0,7529.0,12663.0,15245.0,16780.0,17906.0,21518.0,12967.0,10744.0,5262.0,3570.0,1031.0,127.0291417258,37.6075367209,서울특별시 성북구 동소문로 312
4449,참누리아파트,420.0,0.0,0.0,0.0,0.0,620.0,1700.0,3020.0,5520.0,4040.0,5200.0,5320.0,7600.0,9380.0,9500.0,14080.0,18220.0,17120.0,18700.0,18060.0,12960.0,9980.0,9500.0,5120.0,127.0477971194,37.6229337873,서울특별시 강북구 월계로 221
4450,번3동주민센터,780.0,0.0,0.0,0.0,0.0,3420.0,7840.0,15980.0,22280.0,17420.0,17680.0,17600.0,19440.0,18020.0,20520.0,21740.0,24540.0,22000.0,24920.0,20440.0,17380.0,11600.0,12020.0,5940.0,127.0466752399,37.6260240521,서울특별시 강북구 한천로105길 21
4451,본동시장.새마을금고본점,380.0,0.0,0.0,0.0,0.0,400.0,1520.0,2820.0,5160.0,6320.0,8120.0,10880.0,11120.0,11680.0,12360.0,16840.0,16240.0,13920.0,13420.0,12040.0,10760.0,9460.0,7920.0,4480.0,,,
4452,우체국,320.0,0.0,0.0,0.0,0.0,0.0,820.0,980.0,2020.0,2540.0,1700.0,2360.0,2400.0,3000.0,2660.0,3800.0,3940.0,5860.0,7300.0,7580.0,6020.0,5120.0,5200.0,3780.0,126.8458108027,37.5442339003,서울특별시 강서구 초록마을로4길 1
4453,화곡유치원,320.0,0.0,0.0,0.0,0.0,1700.0,7280.0,22520.0,26100.0,14260.0,11500.0,9020.0,10080.0,11720.0,12760.0,16600.0,17600.0,16320.0,18840.0,17980.0,9560.0,8320.0,7080.0,3500.0,126.8464171886,37.5442854321,서울특별시 강서구 까치산로 64
4454,수정빌딩,280.0,0.0,0.0,0.0,0.0,3640.0,11220.0,38120.0,45700.0,22780.0,15900.0,13860.0,14780.0,14040.0,15100.0,17840.0,19940.0,23920.0,28060.0,24500.0,18000.0,14000.0,14580.0,7140.0,126.8476445823,37.5456801149,서울특별시 강서구 까치산로 80
4455,SK브로드밴드강서방송,480.0,0.0,0.0,0.0,0.0,4120.0,13640.0,37520.0,41720.0,25600.0,16620.0,16040.0,16580.0,17000.0,18760.0,20800.0,24680.0,25520.0,30240.0,28740.0,19000.0,15020.0,13440.0,7300.0,126.8491829775,37.5475872477,서울특별시 강서구 까치산로 106
4456,골목시장,240.0,0.0,0.0,0.0,0.0,560.0,8480.0,24800.0,29600.0,17520.0,11800.0,11620.0,11320.0,9700.0,11840.0,12720.0,13220.0,15260.0,16300.0,16560.0,10400.0,8380.0,8900.0,4640.0,126.850224658,37.5484752506,서울특별시 강서구 까치산로 120
4457,강서대학교,320.0,0.0,0.0,0.0,0.0,400.0,9200.0,18980.0,63500.0,54600.0,34520.0,36480.0,25880.0,37320.0,34200.0,29760.0,40160.0,55100.0,55360.0,24000.0,15540.0,13380.0,11320.0,4780.0,,,
4458,백연공원,100.0,0.0,0.0,0.0,0.0,160.0,2820.0,6760.0,9020.0,6800.0,6500.0,6720.0,6760.0,6920.0,6600.0,7980.0,8480.0,8420.0,8300.0,9360.0,6680.0,5100.0,6080.0,2060.0,126.8527154725,37.5511346887,서울특별시 강서구 까치산로 156
4459,하나마트,299.0,0.0,0.0,0.0,0.0,80.0,3611.0,11953.0,16096.0,11683.0,8539.0,7164.0,8031.0,8415.0,8432.0,9781.0,10477.0,11075.0,11242.0,9490.0,8217.0,6057.0,5476.0,3125.0,126.8795878618,37.5104365661,서울특별시 구로구 신도림로11라길 34
4460,정은파크빌,2420.0,0.0,0.0,0.0,0.0,3160.0,10600.0,25200.0,25720.0,19800.0,15260.0,13320.0,15700.0,17920.0,17260.0,22660.0,24020.0,23920.0,30140.0,34580.0,21960.0,21800.0,20080.0,12900.0,126.851506706,37.5400282017,서울특별시 강서구 초록마을로 93
4461,화곡보람2차아파트,120.0,0.0,0.0,0.0,0.0,1080.0,7460.0,20900.0,19780.0,13780.0,9160.0,6680.0,8060.0,7120.0,5920.0,6440.0,7100.0,8080.0,5400.0,3540.0,3240.0,1740.0,1240.0,720.0,126.8542066761,37.5540028423,서울특별시 강서구 까치산로 189-1
4462,등촌역1번출구,140.0,0.0,0.0,0.0,0.0,0.0,9040.0,18140.0,26220.0,19500.0,14740.0,11520.0,15400.0,15740.0,14160.0,17500.0,22160.0,24740.0,36940.0,28180.0,17280.0,14380.0,14680.0,7660.0,126.8632088215,37.5520681181,서울특별시 강서구 공항대로 509
4463,하이웨이주유소,0.0,0.0,0.0,0.0,0.0,180.0,11738.0,25541.0,42652.0,26687.0,21410.0,21996.0,24743.0,22320.0,27823.0,33902.0,33434.0,42973.0,55897.0,47104.0,35386.0,32612.0,33586.0,11334.0,126.8540032996,37.5555697902,서울특별시 강서구 공항대로 417
4464,대영마트,920.0,0.0,0.0,0.0,0.0,1240.0,8460.0,17920.0,14760.0,9840.0,10380.0,10860.0,11720.0,12680.0,14060.0,16580.0,20480.0,18140.0,20300.0,23540.0,13920.0,14120.0,13840.0,8220.0,126.851143455,37.540598138,서울특별시 강서구 초록마을로 83-2
4465,본동시장,60.0,0.0,0.0,0.0,0.0,1744.0,10246.0,42890.0,46056.0,29902.0,27462.0,33120.0,35802.0,36398.0,49302.0,54788.0,70174.0,77194.0,98106.0,86708.0,50840.0,48334.0,42422.0,25180.0,126.9519737943,37.5122399144,서울특별시 동작구 매봉로 177
4466,볏골어린이공원,60.0,0.0,0.0,0.0,0.0,3420.0,21680.0,97040.0,108200.0,51760.0,22840.0,19200.0,16020.0,16380.0,15780.0,14440.0,17220.0,20880.0,28220.0,20040.0,9720.0,7940.0,7100.0,2000.0,126.8422124206,37.5412470458,서울특별시 강서구 까치산로 11
4467,화곡초교,180.0,0.0,0.0,0.0,0.0,20.0,3940.0,10200.0,14240.0,8800.0,6360.0,6120.0,7540.0,7520.0,8640.0,11940.0,10960.0,10820.0,11260.0,10560.0,7100.0,6140.0,6300.0,3460.0,126.8467695833,37.5434282911,서울특별시 강서구 초록마을로 27-1
4468,본동사무소,580.0,0.0,0.0,0.0,0.0,420.0,8380.0,18240.0,19540.0,13760.0,9340.0,8020.0,7800.0,9540.0,9800.0,13520.0,15020.0,12420.0,16160.0,16120.0,11020.0,10480.0,10200.0,5420.0,126.8479819011,37.5427233992,서울특별시 강서구 초록마을로 47
4469,거성빌라,540.0,0.0,0.0,0.0,0.0,1440.0,9360.0,16180.0,21620.0,10720.0,8820.0,9380.0,9940.0,11720.0,8980.0,13480.0,14660.0,18540.0,16680.0,16960.0,11840.0,10920.0,10060.0,6080.0,126.8490228142,37.5422678792,서울특별시 강서구 초록마을로 57
4470,강서구립봉제산어르신복지센터,740.0,0.0,0.0,0.0,0.0,1880.0,8100.0,21960.0,22160.0,17260.0,14960.0,14220.0,14020.0,14560.0,13460.0,15540.0,15180.0,20460.0,19480.0,17640.0,12060.0,12480.0,10560.0,6420.0,126.8503919612,37.5417776236,서울특별시 강서구 초록마을로 69
4471,남부시장,0.0,0.0,0.0,0.0,4225.0,10395.0,15785.0,34463.0,47535.0,40642.0,37605.0,39664.0,43958.0,44947.0,48547.0,55905.0,63292.0,62321.0,63650.0,45811.0,33727.0,28055.0,20229.0,4958.0,126.9858858024,37.4953901154,서울특별시 서초구 방배중앙로27길 2
4472,태창아파트,0.0,0.0,0.0,0.0,0.0,660.0,5380.0,10060.0,12160.0,6620.0,4440.0,4940.0,4420.0,4120.0,4280.0,4860.0,6300.0,7200.0,7800.0,7620.0,4980.0,6040.0,3680.0,2860.0,126.8508667796,37.5379488345,서울특별시 강서구 초록마을로 120
4473,성우빌딩,0.0,0.0,0.0,0.0,0.0,0.0,600.0,160.0,1800.0,460.0,300.0,440.0,780.0,880.0,900.0,1540.0,1420.0,1860.0,1860.0,1760.0,1480.0,1420.0,1560.0,640.0,126.8574554641,37.5335728691,서울특별시 강서구 등촌로13다길 75
4474,강서구청후문,0.0,0.0,0.0,0.0,0.0,0.0,180.0,260.0,2300.0,1140.0,480.0,880.0,600.0,780.0,1400.0,1160.0,840.0,920.0,960.0,280.0,500.0,520.0,240.0,0.0,126.8502252218,37.5504558566,서울특별시 강서구 화곡로54길 20
4475,강서아파트,0.0,0.0,0.0,0.0,0.0,0.0,440.0,1560.0,1460.0,1700.0,840.0,1060.0,840.0,900.0,1220.0,1000.0,1080.0,2080.0,1100.0,520.0,880.0,1240.0,440.0,80.0,126.850726634,37.5515729471,서울특별시 강서구 화곡로 308
4476,황제참치,0.0,0.0,0.0,0.0,0.0,0.0,260.0,2700.0,3740.0,3740.0,1040.0,2200.0,1700.0,1480.0,1900.0,2380.0,1840.0,2840.0,4300.0,1740.0,2600.0,1500.0,1060.0,40.0,126.8514757606,37.5527741489,서울특별시 강서구 공항대로46길 73
4477,콘티넨탈호텔,0.0,0.0,0.0,0.0,0.0,0.0,320.0,3620.0,4040.0,2880.0,1120.0,2160.0,1640.0,1880.0,2820.0,2540.0,2880.0,3180.0,4820.0,1700.0,1960.0,2060.0,720.0,0.0,126.8522416609,37.5540907066,서울특별시 강서구 공항대로46길 43-1
4478,대통마트,0.0,0.0,0.0,0.0,0.0,1000.0,7640.0,15740.0,19940.0,13920.0,8500.0,8300.0,9860.0,9980.0,10560.0,11960.0,13800.0,11260.0,16640.0,15600.0,10160.0,8560.0,7360.0,4480.0,126.8561245344,37.5348868564,서울특별시 강서구 곰달래로49길 80
4479,아람마트,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,5360.0,6520.0,4040.0,3680.0,2920.0,2820.0,4220.0,3300.0,4420.0,5100.0,4040.0,3920.0,2980.0,4060.0,2000.0,2260.0,2240.0,126.855070011,37.5342647114,서울특별시 강서구 등촌로13바길 99
4480,삼거리,0.0,0.0,0.0,0.0,0.0,3445.0,26101.0,74449.0,90112.0,67585.0,49083.0,46284.0,50371.0,56248.0,49183.0,62041.0,66927.0,72062.0,84853.0,70040.0,53400.0,52332.0,45301.0,23591.0,126.9684496405,37.4855349747,서울특별시 동작구 솔밭로 106
4481,봉제산정상,0.0,0.0,0.0,0.0,0.0,0.0,1860.0,4380.0,4360.0,4100.0,3860.0,4800.0,5500.0,5840.0,5580.0,8540.0,10000.0,9080.0,12220.0,12000.0,7600.0,7280.0,7260.0,5720.0,126.8516122813,37.5366775541,서울특별시 강서구 강서로18아길 33
4482,안골공원,0.0,0.0,0.0,0.0,0.0,0.0,240.0,1980.0,460.0,780.0,400.0,200.0,500.0,460.0,620.0,280.0,600.0,680.0,1060.0,1020.0,300.0,840.0,480.0,100.0,126.8512590982,37.5359315073,서울특별시 강서구 강서로18아길 21
4483,강남슈퍼,0.0,0.0,0.0,0.0,0.0,0.0,180.0,340.0,860.0,820.0,260.0,180.0,920.0,600.0,460.0,460.0,640.0,740.0,1820.0,900.0,480.0,780.0,360.0,40.0,126.8510240698,37.5351941142,서울특별시 강서구 강서로18길 99
4484,신정초교,0.0,0.0,0.0,0.0,0.0,0.0,320.0,740.0,1680.0,1260.0,1060.0,620.0,540.0,680.0,1120.0,1320.0,580.0,1120.0,1220.0,920.0,180.0,220.0,140.0,40.0,126.8512080132,37.5325973854,서울특별시 강서구 곰달래로31길 37
4485,LG주유소,0.0,0.0,0.0,0.0,0.0,100.0,700.0,4800.0,7100.0,4320.0,3080.0,2940.0,5160.0,2620.0,2940.0,3540.0,3920.0,5920.0,5220.0,2820.0,2580.0,2440.0,1660.0,40.0,126.8577463741,37.5315297061,서울특별시 강서구 곰달래로 222-1
